fnum,buildings,forest,glacier,mountain,sea,street
21083,0.0021669928,0.0028135763,0.027267583,0.20515467,0.7622746,0.0003226018
21085,0.002668267,0.00022100723,0.0071269553,0.027518885,0.9623368,0.00012811953
21086,0.88842654,0.006757867,0.00079040404,0.0027001607,0.02132249,0.08000263
21087,2.3082046e-06,0.8768397,7.007397e-08,1.8746872e-14,4.394227e-08,0.12315786
21090,0.13247298,0.02846009,0.09298806,0.6541973,0.050853293,0.04102831
21091,2.3895046e-17,0.99999714,1.3255063e-19,4.192986e-27,4.326255e-25,2.8071859e-06
21092,0.3569251,0.012974613,0.18191111,0.30177814,0.13796097,0.008450072
21093,0.0032824725,0.0031731469,0.15978879,0.11132058,0.717525,0.004909972
21095,0.1665066,0.72818655,0.0053178663,0.0019470238,0.00018187091,0.09786015
21096,0.078477494,0.0023469613,0.008373677,0.82984126,0.08089694,6.3750274e-05
21097,4.6688765e-06,0.9996112,0.0003622372,2.1609798e-05,3.5683416e-07,3.6775827e-08
21098,0.013830814,0.0046520545,0.23972346,0.049137924,0.66847205,0.024183651
21099,0.9808245,0.01567001,2.7434985e-06,2.9154093e-05,0.0009694904,0.0025043061
21100,0.009383247,0.0016304402,8.024829e-06,1.4771071e-07,2.3500122e-06,0.98897576
21101,4.4109187e-05,1.0536751e-05,1.129976e-08,6.2226103e-13,1.3172281e-07,0.99994516
21102,0.002610533,0.041258633,0.022379417,0.8866625,0.046928465,0.00016040444
21104,0.1521861,0.0046995794,5.315361e-05,0.00015413766,0.00020744061,0.8426995
21105,4.992848e-13,1.0,4.3210843e-12,1.8680393e-15,7.809611e-15,1.1844328e-11
21106,0.0011827176,0.98950094,0.004332479,3.538463e-06,1.8742976e-05,0.004961526
21107,0.008546861,0.0008054429,0.008499927,0.00018774137,0.0005344853,0.9814255
21108,2.3639066e-07,0.05203875,4.2250498e-14,6.902609e-20,3.9705985e-13,0.947961
21115,0.010589299,0.009676113,0.049968574,0.5437553,0.38508645,0.00092427013
21118,0.032906353,0.024990033,0.33681044,0.5210969,0.0811438,0.00305258
21119,0.027777819,0.000449576,0.030193312,0.14103922,0.79932135,0.0012186683
21120,0.09057742,0.17676866,0.20584314,0.410121,0.041935362,0.07475439
21121,0.6715074,0.15303345,0.024142621,0.047839586,0.02669064,0.076786265
21123,0.0018078735,0.0001681392,0.017428791,0.06352228,0.9169616,0.00011129581
21125,1.1350147e-12,1.0,2.1576263e-15,2.7201124e-19,5.3839736e-21,5.396714e-09
21126,8.182233e-06,0.99996126,2.8924529e-05,1.270923e-06,9.460189e-08,1.6942116e-07
21128,0.055502426,0.016546546,0.058856837,0.22448981,0.6404883,0.004116063
21129,0.0012834967,4.168879e-06,0.16011344,0.14499103,0.6935964,1.1483464e-05
21130,0.002172099,6.169038e-05,0.0034364501,0.060259722,0.9340457,2.4353978e-05
21135,0.0468988,0.011314544,0.00043299142,0.00042378283,0.0021220346,0.9388079
21136,0.0026004727,0.6688554,0.03988249,0.26056913,0.027607046,0.00048549526
21137,0.11177429,0.0030381705,6.1745607e-07,1.0256606e-08,1.9698735e-05,0.8851672
21138,0.011698588,2.646071e-07,0.00011509773,0.0063632606,0.98182225,5.050079e-07
21139,1.6983327e-07,0.9999999,5.606064e-10,2.8107128e-14,6.389319e-11,8.412489e-10
21141,0.8619904,0.0096969055,0.027690824,0.013143802,0.031960182,0.055517912
21142,0.0002676683,3.2209966e-05,4.532153e-08,9.7733266e-11,2.0729625e-07,0.99969995
21143,0.0012702205,0.00014376137,7.514855e-08,3.3809333e-10,1.7301425e-05,0.99856865
21144,0.019181946,0.00360214,0.062133152,0.2636883,0.64723736,0.004157044
21146,0.013337193,0.0027861295,0.04460171,0.11849982,0.81801957,0.00275555
21148,0.25608894,0.0774924,0.09837882,0.38376212,0.05391388,0.13036382
21149,0.5633396,0.022535544,0.16510065,0.114906184,0.0516999,0.08241801
21150,8.921411e-05,0.95603406,0.04374207,1.1260224e-06,2.1773521e-06,0.0001312749
21151,0.8258918,0.0007860354,1.3701146e-05,1.4057314e-05,0.0002273457,0.17306697
21152,0.004572688,0.054381218,0.049597662,0.016116034,0.35074148,0.5245909
21153,0.08563198,0.043136265,0.15672767,0.22045687,0.452894,0.041153148
21154,1.5268188e-05,0.9839855,3.8479303e-08,2.8885663e-11,6.380197e-07,0.015998643
21155,0.043341998,0.0016424357,0.3875104,0.12527591,0.42147604,0.020753186
21156,0.005170737,0.00050354504,0.13999592,0.1332885,0.72030073,0.0007405241
21158,0.99999976,2.4393557e-13,3.515763e-20,7.165169e-20,4.3116078e-08,2.4115187e-07
21159,0.59070736,0.0016397524,3.4006684e-05,1.20964205e-05,0.0004070712,0.4071997
21161,0.00052333035,2.7620434e-05,0.21152058,0.77368486,0.01423185,1.1697023e-05
21162,0.00050838484,0.00020261118,0.0043316153,0.35066313,0.6442917,2.5852553e-06
21163,0.020103235,0.00068656646,0.04140447,0.5492472,0.38793296,0.00062564923
21167,0.0024126498,0.0013623986,1.9327777e-05,7.2977227e-06,5.6734618e-05,0.9961416
21168,0.13334996,0.35251817,0.020887824,0.47491145,0.006891602,0.011440929
21169,9.6634864e-08,0.9999927,4.9919105e-08,4.0597913e-14,2.7700559e-12,7.1041236e-06
21170,0.43485284,0.0010271568,0.0011979751,0.00020817162,0.001139316,0.5615745
21173,0.0011884609,0.00097377604,0.31062543,0.62655485,0.06042646,0.00023093547
21174,4.785875e-05,3.29996e-05,4.9045365e-08,1.3582115e-10,6.111795e-07,0.99991846
21175,0.1824369,0.0032429416,1.9056408e-06,6.4007418e-06,0.00013655142,0.8141753
21176,0.03878547,0.049006693,0.15872654,0.30544508,0.4243231,0.023713145
21177,3.0084995e-13,1.0,1.1345667e-12,8.845544e-20,4.179541e-17,3.6247787e-13
21179,3.792326e-18,1.0,4.5584504e-23,1.2375608e-30,1.07078654e-23,8.531117e-12
21182,0.60505915,0.0035688498,0.004964606,0.032245263,0.27161577,0.08254635
21183,0.02331232,0.0014447102,0.65286773,0.29972652,0.018953213,0.003695507
21185,0.014128524,4.417442e-05,1.8861139e-06,2.3197815e-07,0.00025778424,0.98556745
21186,0.0210204,0.015067304,0.24009451,0.505621,0.20804457,0.01015217
21187,1.8379504e-12,0.9999993,6.5376764e-15,8.268474e-28,1.597055e-16,6.615285e-07
21191,0.00051144924,0.90435404,0.029885728,0.04633411,0.017250864,0.0016637422
21192,0.0011092427,0.00014872469,0.048523024,0.03821325,0.91172326,0.00028246493
21196,5.135284e-11,0.9999999,1.5852514e-11,2.8456488e-12,2.778863e-10,8.594584e-08
21197,0.017989524,0.0053022113,0.09832066,0.1417551,0.72992027,0.0067122057
21198,8.0791715e-08,0.9998312,9.935859e-13,2.7457928e-15,1.0290103e-12,0.0001686923
21199,0.041592814,0.01980773,0.04123238,0.82988566,0.05602941,0.011451957
21200,4.5676108e-05,3.767548e-05,4.183559e-11,2.3862968e-17,2.468477e-07,0.99991643
21201,0.00041607543,0.020258823,0.009359925,0.9668948,0.0030584696,1.1868698e-05
21203,0.0012135886,0.00035383552,0.00048858084,5.825849e-08,1.4312078e-05,0.9979296
21206,8.3234464e-10,1.0,1.029187e-10,4.9736105e-13,4.0853323e-13,3.1605948e-12
21207,1.2223499e-05,0.9739604,0.00037035378,9.0369986e-13,3.5846806e-09,0.02565706
21209,6.519543e-05,0.9997869,6.21252e-05,1.0988953e-06,3.182468e-06,8.154848e-05
21210,0.035754714,0.014931821,0.07797954,0.12515108,0.73499244,0.011190346
21212,0.0018976346,0.998004,3.0840315e-06,1.1755008e-08,8.7606095e-05,7.785203e-06
21213,0.013178861,0.0036090538,0.0808607,0.78273106,0.11906483,0.0005554463
21214,0.03478681,0.01766665,0.15100369,0.7519421,0.04073486,0.0038659072
21215,0.0013901915,0.00056351046,0.9306063,0.058315493,0.004933312,0.00419109
21216,0.00512258,3.736917e-05,0.0055376627,0.16569035,0.823596,1.6052167e-05
21217,0.11158018,0.05864916,0.12540801,0.14585401,0.4360088,0.12249984
21220,7.872711e-06,3.8211456e-05,2.6155908e-06,3.6727357e-10,3.525371e-07,0.9999509
21221,0.57899797,0.0038800156,0.005683544,0.404553,0.0032478794,0.00363752
21222,0.024567883,0.0045534093,0.021406436,0.04495656,0.89900285,0.005512937
21224,0.0056574964,0.001053141,0.04896049,0.0867659,0.856314,0.0012489487
21225,0.3866273,0.006959563,0.00016062641,0.00026895426,0.0018313297,0.60415214
21226,0.0021318495,0.05595856,0.023532767,0.8922505,0.025885366,0.00024088692
21227,0.00022593557,9.570446e-05,0.0065524154,0.008098397,0.9850093,1.8174189e-05
21229,0.9137326,0.0013970111,2.0158555e-05,2.0162151e-05,0.0018666933,0.08296352
21230,0.007819529,0.9649051,0.002241971,0.0006849634,0.022882856,0.001465583
21231,0.96049744,0.0026533678,0.007291423,0.018370092,0.0043015624,0.0068862815
21232,0.1978774,0.0024639573,0.0024252585,0.000316196,0.00068130856,0.7962358
21233,0.34351385,0.004660462,0.43873385,0.18830855,0.0032188946,0.021564381
21234,0.00022570216,1.1170824e-05,0.00812906,0.043526053,0.9480995,8.49799e-06
21236,0.0028553081,4.9293278e-05,0.0014168669,0.0066545014,0.9890086,1.540562e-05
21237,6.733499e-05,6.8436464e-07,3.1093175e-05,0.0066104196,0.9932903,6.608745e-08
21238,0.05369653,0.94448054,0.0006704405,7.6856784e-05,0.00087907526,0.00019648577
21239,0.018590227,0.00480643,0.2507926,0.029222101,0.5523558,0.14423278
21240,1.1845885e-05,0.99975556,9.309236e-06,1.7915482e-11,7.223573e-06,0.00021601722
21241,2.4190492e-06,3.5493013e-06,1.222651e-10,4.2416815e-14,7.7970284e-08,0.9999939
21242,1.594469e-05,0.4204827,7.4804696e-10,8.713876e-12,4.24016e-08,0.5795013
21243,0.37601283,0.0027674355,0.0024934595,0.016797716,0.5826306,0.01929795
21244,0.25497004,0.032257374,0.11321162,0.0840814,0.4367483,0.07873135
21245,0.035283092,0.0034383563,0.03677251,0.072143994,0.8327599,0.019602047
21246,0.23080721,0.06790435,0.026696192,0.0094936155,0.038510427,0.6265882
21247,0.12422952,0.001543061,0.01248851,0.6587207,0.2029404,7.7838486e-05
21248,0.67729753,0.00048153292,0.012060708,0.27525976,0.03470926,0.00019117986
21250,1.1904766e-06,0.99999833,3.3367286e-07,5.410516e-09,1.9158398e-08,1.0359579e-07
21254,0.0013915353,0.16837037,0.0093925595,0.0003007098,0.8205355,9.366926e-06
21255,0.003314897,0.0005220277,0.02548891,0.10232938,0.8679347,0.00041018098
21256,0.029563852,0.062010262,0.051055826,0.6409386,0.21536082,0.0010705867
21257,0.20297252,0.02573812,0.26423785,0.17447005,0.15207566,0.18050577
21258,0.009760161,0.015032552,0.10616409,0.3190352,0.5456955,0.004312564
21259,0.5876097,0.08988193,0.0009201277,0.04737678,0.2739511,0.00026029864
21260,0.0014123122,0.58324647,2.8701535e-05,2.2593069e-05,1.096404e-05,0.41527882
21262,0.019568935,0.038278807,0.0315281,0.7869047,0.12328391,0.0004355633
21263,0.0021412738,6.6580775e-05,0.0052206228,0.018873794,0.9732599,0.00043786693
21266,0.00636381,0.031061487,0.24975327,0.6945994,0.016086679,0.0021353979
21269,0.012681457,0.01978787,0.115556546,0.33355233,0.51259595,0.0058258674
21271,0.7169956,0.0040530693,0.00062272296,0.00013524217,0.007529737,0.27066365
21272,0.0038293232,0.0004669541,0.013741506,0.036559492,0.9441815,0.0012212412
21276,0.0140888775,5.676144e-06,0.0048065935,0.9595263,0.021572588,2.18027e-08
21277,0.002251702,5.1328127e-05,0.002816992,0.05584996,0.9390028,2.714648e-05
21278,0.09310066,0.013918872,0.031277817,0.042456985,0.6387422,0.18050349
21279,0.92123514,0.008709523,0.02841538,0.017118037,0.007564248,0.016957596
21280,0.001512688,0.0050585223,0.0061979163,0.83664143,0.15057409,1.5317608e-05
21281,0.0011534666,0.89888,0.007479463,0.00015865455,0.00024935193,0.09207897
21285,0.0053681377,0.0015277927,0.0023662453,0.17455247,0.81614953,3.581934e-05
21286,0.9949791,2.895747e-07,1.264733e-08,2.6908211e-09,1.0528784e-06,0.005019662
21287,0.00051728444,0.00027525824,1.0673704e-05,7.79976e-08,0.0001224821,0.9990742
21288,0.022805134,0.010026444,0.12413322,0.14791812,0.6837777,0.011339383
21290,0.010369188,0.0020276778,0.10093874,0.30679747,0.57470983,0.0051570893
21291,0.998808,8.476692e-05,3.2180394e-09,1.5459978e-09,5.9919984e-07,0.0011066387
21292,0.0006403665,4.33632e-05,0.009606185,0.034178328,0.95545876,7.303196e-05
21293,0.9999974,5.3441544e-12,7.0260245e-14,3.131505e-14,2.5525087e-06,6.717778e-08
21294,0.98887664,0.00025853782,2.3692759e-05,2.697705e-05,0.0016888949,0.009125231
21296,0.029051192,0.0021291575,0.00015033863,1.8550829e-05,0.0030714022,0.9655794
21297,2.2377634e-08,1.0,3.7301995e-11,1.3242371e-18,2.4820985e-13,7.014822e-10
21298,0.71414924,0.28462756,4.9268922e-11,8.153695e-12,0.0011171327,0.00010610645
21301,0.026319254,0.005471863,0.080329984,0.25731057,0.6239682,0.006600185
21302,0.04574393,0.095755644,0.1531258,0.4223069,0.25911814,0.02394957
21303,0.54213035,0.13756241,0.014526012,0.017240658,0.02409035,0.2644502
21304,0.03518925,0.0060824724,0.010219555,0.029447036,0.9141869,0.0048748213
21305,0.12533048,0.00097336684,4.8993043e-05,1.1782721e-05,0.0014443027,0.8721911
21306,0.07903774,0.008624453,0.0006003546,0.0006585046,0.031448487,0.87963045
21307,0.005477049,0.0003094745,0.82172626,0.007442427,0.0044326372,0.16061217
21309,0.06648488,0.005208657,2.3176834e-05,4.8876464e-06,0.00047169652,0.9278067
21310,0.0005198872,0.99806017,0.0010726387,3.6733527e-05,0.00018890532,0.000121568366
21311,0.11091883,0.0067337817,0.026692132,0.057824187,0.7328388,0.064992264
21313,0.41855583,0.2679505,0.011413705,0.23709652,0.06374825,0.0012351095
21314,0.0010885183,0.0006067722,0.15061502,0.84438604,0.0032734044,3.0165678e-05
21316,2.0719004e-05,0.999874,5.698938e-08,5.307211e-09,2.70707e-07,0.00010501487
21317,2.9595763e-05,0.9999666,1.6198993e-07,2.7325063e-08,3.6545102e-06,1.9683117e-08
21318,0.95049393,0.0037120632,0.008207087,0.020325556,0.010981533,0.0062797572
21319,0.94236046,3.1807893e-05,1.3534311e-05,2.10458e-05,2.5467314e-05,0.057547767
21320,0.2195839,0.0008395832,0.12842268,0.62665945,0.023954416,0.0005400331
21325,6.516973e-07,0.99999917,9.731496e-10,7.0843776e-16,2.1372405e-10,2.0577406e-07
21328,0.0010815958,1.4948884e-05,0.0017937071,0.009512385,0.9875387,5.8583984e-05
21329,0.043361235,0.100105725,0.16880046,0.28485462,0.379606,0.023271933
21334,0.0031482934,5.6780227e-05,0.023068216,0.35635957,0.6173596,7.5059233e-06
21336,0.16565028,4.333572e-06,0.00074649975,0.6986299,0.13496895,2.9218935e-08
21339,0.95523703,7.8221325e-05,7.895355e-05,0.00013842672,0.0011475274,0.043319892
21340,0.0044195396,0.003634071,0.08293135,0.50011367,0.40844938,0.000452029
21341,0.59644526,0.02281688,0.004308213,0.005258177,0.015442443,0.35572898
21342,0.3797536,0.17726497,0.06711995,0.21338627,0.09911413,0.063361086
21343,0.0014698785,0.07856723,0.010574464,0.8769311,0.032361228,9.615655e-05
21344,6.3003522e-09,0.99999964,1.229451e-07,1.08421915e-07,3.4346914e-10,1.5280203e-07
21345,1.9421444e-13,1.0,2.7775625e-08,4.2756217e-13,3.993469e-12,4.3051333e-08
21347,0.00031679298,0.00013179576,3.8006112e-07,1.7390229e-09,4.415605e-06,0.9995466
21348,0.035329208,0.017417952,0.2162658,0.5499338,0.16788226,0.013170883
21349,0.0013346452,0.0037164171,0.21467908,0.6366034,0.14323385,0.00043257105
21350,0.002772419,0.08782915,0.0068582804,8.005912e-06,3.0366778e-05,0.9025018
21352,0.0014444811,0.9919843,0.006324783,0.00023956767,1.09082926e-07,6.7398078e-06
21353,0.0002624948,3.475046e-05,0.4960146,0.3149156,0.18865462,0.000117858785
21354,0.00060477614,0.0010244033,4.5015105e-07,3.844407e-08,3.1179385e-05,0.9983392
21355,0.00026936093,0.00018337787,2.1964802e-07,3.5897237e-08,1.5840952e-06,0.9995454
21356,0.0025042696,0.016270617,0.026237901,0.8385182,0.116307214,0.00016188066
21357,0.021451026,0.028441336,0.16232434,0.3348532,0.441105,0.011825065
21358,3.8861508e-05,0.9972703,5.3502517e-06,3.7706626e-12,4.05199e-07,0.002685093
21359,0.0016161747,9.922875e-05,2.6043941e-05,4.4720784e-07,5.4488628e-05,0.99820364
21360,0.998409,0.00031943596,0.00031527635,0.0006686716,8.08086e-05,0.00020689031
21361,0.018885007,0.014597531,0.31351268,0.6243204,0.020209657,0.008474706
21362,4.779313e-13,0.99997044,1.6929273e-16,3.9437798e-23,5.556625e-20,2.9517938e-05
21363,0.058808204,0.045184508,0.1643801,0.38379258,0.33129096,0.01654367
21364,0.009982049,0.00050918735,0.03596851,0.50938916,0.44394827,0.00020284556
21366,2.3316843e-06,0.99990094,9.539737e-05,3.6775397e-08,3.0514986e-08,1.3310546e-06
21367,0.99999607,1.3082203e-10,2.0898953e-11,1.023769e-11,9.846895e-09,3.910519e-06
21368,0.026236992,0.0011187808,0.023577234,0.9007374,0.04831382,1.5790223e-05
21369,0.008722713,0.0017936819,0.08192335,0.7945242,0.10785771,0.0051783277
21371,0.00017046063,0.00824396,2.6014146e-09,1.3935873e-13,7.8234025e-10,0.9915856
21373,0.00044474323,0.9992405,1.3199858e-05,1.1132755e-06,2.499706e-06,0.00029789732
21375,5.6558833e-06,0.99997234,1.0037567e-06,2.2139421e-10,1.2856836e-07,2.0975074e-05
21376,0.008234765,0.004375979,0.036559574,0.17159642,0.7782216,0.0010116954
21377,0.010318483,0.0035289847,0.008974768,0.8676101,0.1095333,3.4350935e-05
21378,0.00022049871,2.305495e-06,0.0026743407,0.007589119,0.9894303,8.339628e-05
21380,0.08913794,0.01792045,0.025776546,0.36057788,0.5002012,0.0063859215
21381,0.00031273594,0.01341402,1.3155269e-08,3.5679317e-09,1.8676566e-05,0.9862546
21383,0.00021495007,0.0017411006,0.2905335,0.70114356,0.006302897,6.396965e-05
21385,0.01552814,0.0018487739,0.015608597,0.16182333,0.8041009,0.0010902463
21386,0.9954299,0.00021350404,0.00050396903,0.0037206232,5.7467834e-05,7.4680844e-05
21387,0.99999964,1.1638025e-12,2.2639364e-09,2.7373108e-09,3.8562274e-07,2.3137374e-09
21389,0.00091489987,0.010957523,0.009298912,0.95487213,0.023938257,1.83796e-05
21390,0.17270081,0.035942987,0.16256715,0.21502388,0.37953517,0.03422999
21392,0.02581218,0.016382009,0.1101811,0.22506633,0.61248296,0.010075338
21393,0.012099315,0.0010166309,0.027740614,0.31057587,0.6479935,0.0005741213
21396,0.033908583,0.0013141363,0.010744456,0.5744753,0.37943178,0.00012573806
21399,0.9863387,3.6950777e-07,2.5312588e-08,7.780098e-08,3.6673544e-05,0.013624213
21400,8.4340696e-05,2.23856e-05,5.320302e-10,5.919056e-11,3.712723e-07,0.99989283
21401,0.00015412632,0.0004453953,1.3608195e-07,1.4644217e-08,1.7573791e-05,0.99938273
21405,0.030794736,0.0014583771,0.055617366,0.2165966,0.69303113,0.0025017571
21406,0.028508818,0.0010712775,0.030866846,0.039267763,0.8798884,0.020396821
21407,0.00023945264,0.023687068,0.014158425,0.9598347,0.002061556,1.8752697e-05
21409,0.031821065,0.022629777,0.17516153,0.18180817,0.5647348,0.02384468
21410,0.026728304,0.49225628,0.23935847,0.04898313,0.035517145,0.15715668
21411,0.11837539,0.047611035,0.19477348,0.20738116,0.37615874,0.055700198
21412,0.38693765,0.09643549,0.046821266,0.0464677,0.0796667,0.3436711
21414,0.00069577753,0.000122047204,0.029651888,0.029825585,0.9396156,8.914674e-05
21415,0.0008663467,0.002867722,0.0024265973,0.85131115,0.14252459,3.569373e-06
21417,0.0060878694,0.0131955305,0.0146366665,0.79283017,0.17317179,7.793906e-05
21418,0.097495906,0.0026939558,0.1299634,0.16979073,0.5961646,0.0038914406
21419,0.44475487,0.0987515,0.01185296,0.023933455,0.05241285,0.36829433
21421,0.02429652,0.0036291687,0.18297324,0.7749492,0.0138781015,0.00027370194
21422,6.229324e-08,0.99999297,8.356486e-11,4.0826683e-14,9.907937e-10,6.9310795e-06
21423,1.0146094e-05,3.655261e-05,5.140892e-12,1.3203047e-13,1.687987e-07,0.99995315
21426,0.98930234,6.1581086e-05,1.6411741e-06,5.6686504e-06,0.0001295347,0.010499354
21427,0.0051474962,0.000328987,0.0042007333,8.148382e-05,0.0009431273,0.9892981
21428,0.072248414,0.049836826,0.10360823,0.7347205,0.035235245,0.004350759
21430,0.0011018799,0.31989318,1.7379422e-06,2.771264e-07,0.67900294,1.9961979e-09
21431,6.791353e-06,0.9999256,4.8916165e-05,5.744756e-07,8.7113335e-08,1.802813e-05
21432,0.27369073,0.00041389326,1.3390556e-05,3.1475372e-06,0.009984731,0.7158941
21433,0.44486776,0.0001023084,1.115219e-06,1.3137591e-07,1.8875491e-05,0.5550097
21434,0.0914131,0.084307216,0.00995775,0.07703395,0.0019706534,0.7353173
21435,3.673095e-09,0.10943873,2.5361285e-17,8.8478534e-29,3.4793563e-12,0.8905613
21437,0.054162778,0.0045341924,0.08638031,0.48544523,0.368025,0.0014525185
21442,0.005561797,0.00018716474,0.012069919,0.06922147,0.9126659,0.00029376932
21443,7.731625e-08,0.9957753,1.0000266e-09,5.778202e-10,1.6846867e-09,0.0042246007
21445,0.9949891,4.0306873e-07,1.5655491e-08,2.8318656e-08,1.0305778e-07,0.0050104484
21447,0.00034787637,1.2829153e-05,2.415681e-10,4.5965082e-11,6.4711195e-08,0.9996393
21448,0.006886023,0.0002804693,0.0989674,0.6967174,0.19642036,0.00072843244
21450,0.08034171,0.17999089,0.17482325,0.1925409,0.32403597,0.04826726
21452,0.00039888153,0.024306769,0.037461676,0.9371555,0.0006302231,4.6990834e-05
21453,0.12337884,0.32003915,0.041225236,0.06073134,0.1350654,0.31956002
21454,0.085611604,0.0042527677,0.00014520659,0.00023709469,0.0013274984,0.90842587
21455,0.065518424,0.0009290114,0.01098174,0.027646428,0.89446086,0.00046347227
21456,0.038145814,0.00025357422,0.007377886,0.1552969,0.7982348,0.0006910495
21458,1.1073798e-07,0.9904812,1.146631e-12,2.4999367e-17,4.713034e-08,0.009518662
21459,2.2073654e-11,1.0,1.7989414e-11,2.0098515e-19,6.1173126e-15,3.3599135e-09
21461,0.049353823,0.8703108,0.00043435267,0.025626907,0.0025533692,0.051720697
21462,0.001069721,4.4430995e-05,0.0036137977,0.042525053,0.95272887,1.8171879e-05
21463,0.021589955,0.025753964,0.3110395,0.62284464,0.017305158,0.0014667995
21464,0.039453626,0.047452733,0.14221802,0.34282544,0.4101382,0.017912019
21465,0.005916545,0.00042258526,0.026265573,0.07318389,0.8932401,0.00097137014
21466,0.72346514,0.000527178,0.03777788,0.002679756,0.016280293,0.2192697
21468,0.0060420893,0.03889135,0.018909952,0.6628613,0.2730573,0.00023803272
21469,0.0032650956,0.9927315,0.00025868276,0.00090398407,0.0025125232,0.00032820256
21470,0.023461873,0.7278957,0.00030675373,0.00049804675,0.00023619515,0.24760143
21472,0.122414775,0.024240052,0.18799604,0.21925284,0.4179369,0.028159335
21473,0.050029445,0.0016007177,0.16515233,0.08307173,0.69333756,0.0068082
21475,0.03825336,0.10559997,0.07431719,0.26794645,0.49225637,0.02162663
21476,0.002926242,5.6642726e-05,0.01338774,0.027800696,0.9555112,0.0003174708
21478,0.008542966,0.0011604003,0.57441443,0.25086796,0.16441117,0.000603045
21479,0.1368147,0.024226423,6.21919e-06,1.4954365e-08,0.26623106,0.57272154
21480,0.9999999,1.3097314e-13,5.665402e-13,1.8396174e-12,7.2642603e-09,1.6824379e-07
21481,0.04105721,0.0030197306,0.2399381,0.5753016,0.13252616,0.008157189
21483,0.0005119558,0.96305734,0.001515221,0.00038812374,0.0005300635,0.033997286
21484,2.0030182e-09,0.9999995,5.072418e-10,4.890433e-13,2.0879052e-12,5.024626e-07
21485,0.9528758,0.02011518,0.004395179,0.0062425057,0.0005186165,0.015852572
21486,0.00079785794,4.5146284e-05,0.2931781,0.05228981,0.65316284,0.0005262366
21488,0.066975,0.04554132,0.23557007,0.019912831,0.24973977,0.3822611
21490,0.0014383778,5.446021e-06,0.041680742,0.9563596,0.0005146379,1.1499967e-06
21491,2.0539179e-05,0.9999794,6.818182e-10,2.9953316e-13,1.1053786e-07,1.4458374e-08
21492,0.02494013,0.020276563,0.14322947,0.38679028,0.40741697,0.01734655
21494,0.07486104,0.009135979,0.00028163614,0.0001465895,0.0030287332,0.91254604
21496,0.97426164,0.00021188296,0.014138442,0.008642171,0.0005044899,0.002241387
21497,0.0045326655,0.98160064,0.0021591487,3.8315517e-05,0.00015985762,0.011509415
21498,0.02188015,0.0028808226,0.07720247,0.47252315,0.41359878,0.011914601
21499,0.4322526,2.335827e-05,8.100797e-08,2.7320408e-09,1.8076746e-05,0.5677059
21501,0.9747473,0.0015683156,8.7704734e-08,5.212375e-08,0.0008166227,0.02286763
21503,0.004315145,0.00026743257,0.53347087,0.022078533,0.3320473,0.10782071
21504,0.9740306,0.00012618735,8.773316e-06,1.5494088e-05,2.3565379e-05,0.025795283
21505,0.99538535,4.4718962e-07,1.2710983e-06,1.3691489e-05,0.0045933276,5.8993155e-06
21506,0.37904787,0.007380742,0.012544939,0.013215374,0.0012986854,0.5865123
21507,0.025771461,6.093458e-05,0.017333506,0.03866484,0.91815555,1.3630981e-05
21510,0.13404466,0.0001071944,8.355456e-08,1.3173602e-09,6.052229e-05,0.86578757
21512,0.22132191,0.008517162,0.010589848,0.0048665632,0.6807813,0.073923275
21513,0.008982402,9.450959e-05,0.00924595,0.11213305,0.8693556,0.00018852743
21514,0.005000918,0.07268744,0.17365174,0.0088851135,0.0030092641,0.7367655
21516,0.39258194,0.021957245,0.014895277,0.06647201,0.45995542,0.044138163
21517,0.008176443,0.0010902744,0.029681554,0.14454103,0.8159416,0.0005690974
21518,0.077573,0.002954045,0.10481106,0.7923059,0.0033903874,0.018965734
21519,0.074295625,0.0008030534,0.0056819106,0.23117895,0.687689,0.0003514561
21522,0.004290043,0.00055678096,3.9494425e-06,1.0164136e-06,7.373568e-05,0.99507445
21524,0.00047725314,0.22248755,0.51946515,0.038226034,0.21933535,8.745866e-06
21525,0.0034763138,0.00059723144,0.052769955,0.059886705,0.8822251,0.001044796
21526,0.0024517595,0.0016006863,2.7119652e-08,7.959598e-10,3.1585238e-05,0.99591595
21527,0.6133211,0.0015105383,9.1975346e-07,1.1340381e-06,0.0002402281,0.38492602
21529,3.0699377e-06,0.9999963,7.090713e-08,3.884491e-13,7.904809e-10,4.2352758e-07
21533,0.025089953,0.00090652594,0.0035054553,0.08354933,0.88680756,0.00014117752
21535,0.008483548,0.004315577,0.15694864,0.38299906,0.43995363,0.007299534
21537,0.00026085152,0.0006262088,0.9132576,0.045248415,0.039896727,0.0007102869
21538,3.4819117e-15,1.0,1.0844463e-12,2.5069448e-20,7.5098404e-19,3.107397e-11
21539,0.9874951,0.0052858917,2.9935578e-05,9.218912e-06,0.0070678834,0.00011191951
21542,0.0010421098,0.0012022336,0.6382656,0.19612192,0.16302729,0.00034082358
21543,0.0064112544,0.9323002,0.0066183535,0.007907833,0.041269414,0.005492902
21544,0.0010698002,0.00014458716,0.17390922,0.4053238,0.41949734,5.5240358e-05
21545,0.06321644,0.03105692,0.06730738,0.7287689,0.10686072,0.0027897148
21546,0.0009937765,1.6259113e-05,0.04550978,0.20853613,0.7449253,1.8713608e-05
21547,0.04300017,0.00027413963,9.2905594e-08,1.1848442e-12,2.1525746e-05,0.9567041
